"string","num","next_word","nchar"
NA,3,"of",NA
NA,3,"he",NA
NA,3,"since",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"for",NA
NA,3,"of",NA
NA,3,"the",NA
NA,3,"of",NA
NA,3,"in",NA
NA,3,"of",NA
NA,3,"a",NA
NA,3,"the",NA
NA,3,"an",NA
NA,3,"was",NA
NA,3,"—",NA
NA,3,"as",NA
NA,3,"at",NA
NA,3,"canada",NA
NA,3,"from",NA
NA,3,"last",NA
NA,3,"on",NA
NA,3,"or",NA
NA,3,"where",NA
NA,3,"forces",NA
NA,3,"and",NA
NA,3,"the",NA
NA,3,"all",NA
NA,3,"its",NA
NA,3,"last",NA
NA,3,"left",NA
NA,3,"should",NA
NA,3,"his",NA
NA,3,"and",NA
NA,3,"and",NA
NA,3,"standings",NA
NA,3,"of",NA
NA,3,"is",NA
NA,3,"a",NA
NA,3,"program",NA
NA,3,"to",NA
NA,3,"you",NA
NA,3,"morning",NA
NA,3,"said",NA
NA,3,"cant",NA
NA,3,"know",NA
NA,3,"is",NA
NA,3,"sports",NA
NA,3,"of",NA
NA,3,"are",NA
NA,3,"achieve",NA
NA,3,"live",NA
NA,3,"would",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"been",NA
NA,3,"followed",NA
NA,3,"to",NA
NA,3,"years",NA
NA,3,"the",NA
NA,3,"i",NA
NA,3,"and",NA
NA,3,"hate",NA
NA,3,"as",NA
NA,3,"saw",NA
NA,3,"as",NA
NA,3,"law",NA
NA,3,"court",NA
NA,3,"not",NA
NA,3,"be",NA
NA,3,"a",NA
NA,3,"a",NA
NA,3,"to",NA
NA,3,"just",NA
NA,3,"the",NA
NA,3,"a",NA
NA,3,"the",NA
NA,3,"to",NA
NA,3,"using",NA
NA,3,"a",NA
NA,3,"the",NA
NA,3,"no",NA
NA,3,"to",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"i",NA
NA,3,"you",NA
NA,3,"for",NA
NA,3,"maker",NA
NA,3,"among",NA
NA,3,"your",NA
NA,3,"food",NA
NA,3,"he",NA
NA,3,"foreclosures",NA
NA,3,"pp",NA
NA,3,"dimensions",NA
NA,3,"of",NA
NA,3,"your",NA
NA,3,"percent",NA
NA,3,"was",NA
NA,3,"utah",NA
NA,3,"health",NA
NA,3,"grand",NA
NA,3,"states",NA
NA,3,"artist",NA
NA,3,"football",NA
NA,3,"hall",NA
NA,3,"police",NA
NA,3,"at",NA
NA,3,"here",NA
NA,3,"at",NA
NA,3,"at",NA
NA,3,"at",NA
NA,3,"can",NA
NA,3,"ingredients",NA
NA,3,"leader",NA
NA,3,"know",NA
NA,3,"wwwamazoncom",NA
NA,3,"comes",NA
NA,3,"of",NA
NA,3,"us",NA
NA,3,"more",NA
NA,3,"the",NA
NA,3,"version",NA
NA,3,"to",NA
NA,3,"should",NA
NA,3,"a",NA
NA,3,"said",NA
NA,3,"of",NA
NA,3,"to",NA
NA,3,"fundamentals",NA
NA,3,"doi",NA
NA,3,"was",NA
NA,3,"rise",NA
NA,3,"loans",NA
NA,3,"of",NA
NA,3,"my",NA
NA,3,"said",NA
NA,3,"detroit",NA
NA,3,"chapter",NA
NA,3,"am",NA
NA,3,"press",NA
NA,3,"of",NA
NA,3,"glass",NA
NA,3,"first",NA
NA,3,"nations",NA
NA,3,"the",NA
NA,3,"c",NA
NA,3,"and",NA
NA,3,"a",NA
NA,3,"hall",NA
NA,3,"of",NA
NA,3,"a",NA
NA,3,"the",NA
NA,3,"thinking",NA
NA,3,"was",NA
NA,3,"person",NA
NA,3,"night",NA
NA,3,"have",NA
NA,3,"thru",NA
NA,3,"program",NA
NA,3,"county",NA
NA,3,"tireman",NA
NA,3,"party",NA
NA,3,"san",NA
NA,3,"nuclear",NA
NA,3,"captain",NA
NA,3,"item",NA
NA,3,"i",NA
NA,3,"to",NA
NA,3,"for",NA
NA,3,"to",NA
NA,3,"the",NA
NA,3,"of",NA
NA,3,"weeks",NA
NA,3,"being",NA
NA,3,"of",NA
NA,3,"between",NA
NA,3,"of",NA
NA,3,"served",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"why",NA
NA,3,"for",NA
NA,3,"to",NA
NA,3,"of",NA
NA,3,"but",NA
NA,3,"to",NA
NA,3,"one",NA
NA,3,"for",NA
NA,3,"of",NA
NA,3,"people",NA
NA,3,"has",NA
NA,3,"love",NA
NA,3,"of",NA
NA,3,"that",NA
NA,3,"on",NA
NA,3,"difficult",NA
NA,3,"than",NA
NA,3,"many",NA
NA,3,"choice",NA
NA,3,"the",NA
NA,3,"dst",NA
NA,3,"for",NA
NA,3,"dont",NA
NA,3,"on",NA
NA,3,"to",NA
NA,3,"that",NA
NA,3,"my",NA
NA,3,"you",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"movie",NA
NA,3,"a",NA
NA,3,"a",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"those",NA
NA,3,"you",NA
NA,3,"fruit",NA
NA,3,"of",NA
NA,3,"the",NA
NA,3,"a",NA
NA,3,"that",NA
NA,3,"to",NA
NA,3,"the",NA
NA,3,"everything",NA
NA,3,"of",NA
NA,3,"you<U+2665>",NA
NA,3,"energy",NA
NA,3,"life",NA
NA,3,"story",NA
NA,3,"immeasurably",NA
NA,3,"more",NA
NA,3,"george",NA
NA,3,"of",NA
NA,3,"a",NA
NA,3,"real",NA
NA,3,"with",NA
NA,3,"there",NA
NA,3,"my",NA
NA,3,"than",NA
NA,3,"and",NA
NA,3,"to",NA
NA,3,"reason",NA
NA,3,"need",NA
NA,3,"i",NA
NA,3,"the",NA
NA,3,"of",NA
NA,3,"idea",NA
NA,3,"are",NA
NA,3,"that",NA
NA,3,"of",NA
NA,3,"the",NA
NA,3,"to",NA
NA,3,"more",NA
NA,3,"to",NA
NA,3,"been",NA
NA,3,"any",NA
NA,3,"time",NA
NA,3,"of",NA
NA,3,"points",NA
NA,3,"genius",NA
NA,3,"been",NA
NA,3,"lieu",NA
NA,3,"the",NA
NA,3,"bail",NA
NA,3,"million",NA
NA,3,"bond",NA
NA,3,"been",NA
NA,3,"children",NA
NA,3,"dreams",NA
NA,3,"the",NA
NA,3,"wind",NA
NA,3,"own",NA
NA,3,"weapon",NA
NA,3,"anniversary",NA
NA,3,"the",NA
NA,3,"murder",NA
NA,3,"counts",NA
NA,3,"us",NA
NA,3,"a",NA
NA,3,"that",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"the",NA
NA,3,"memory",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"job",NA
NA,3,"job",NA
NA,3,"thing",NA
NA,3,"thing",NA
NA,3,"say",NA
NA,3,"close",NA
NA,3,"eyes",NA
NA,3,"that",NA
NA,3,"off",NA
NA,3,"a",NA
NA,3,"million",NA
NA,3,"espouses",NA
NA,3,"as",NA
NA,3,"singles",NA
NA,3,"the",NA
NA,3,"degrees",NA
NA,3,"sentenced",NA
NA,3,"in",NA
NA,3,"in",NA
NA,3,"the",NA
NA,3,"to",NA
NA,3,"on",NA
NA,3,"only",NA
NA,3,"truth",NA
NA,3,"the",NA
NA,3,"than",NA
NA,3,"your",NA
NA,3,"one",NA
NA,3,"of",NA
NA,3,"that",NA
NA,3,"you",NA
NA,3,"can",NA
NA,3,"public",NA
NA,3,"and",NA
NA,3,"who",NA
NA,3,"way",NA
NA,3,"more",NA
NA,3,"of",NA
NA,3,"want",NA
NA,3,"headache",NA
NA,3,"the",NA
NA,3,"difficult",NA
NA,3,"huge",NA
NA,3,"interesting",NA
NA,3,"pretty",NA
NA,3,"that",NA
NA,3,"up",NA
NA,3,"a",NA
NA,3,"to",NA
NA,3,"the",NA
NA,3,"you",NA
NA,3,"to",NA
NA,3,"but",NA
NA,3,"i",NA
NA,3,"in",NA
NA,3,"the",NA
NA,3,"me",NA
NA,3,"us",NA
NA,3,"me",NA
NA,3,"the",NA
NA,3,"a",NA
NA,3,"up",NA
NA,3,"the",NA
NA,3,"care",NA
NA,3,"some",NA
NA,3,"state",NA
NA,3,"the",NA
NA,3,"far",NA
NA,3,"time",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"best",NA
NA,3,"to",NA
NA,3,"day",NA
NA,3,"week",NA
NA,3,"weekend",NA
NA,3,"a",NA
NA,3,"of",NA
NA,3,"god",NA
NA,3,"an",NA
NA,3,"a",NA
NA,3,"mood",NA
NA,3,"hours",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"come",NA
NA,3,"her",NA
NA,3,"to",NA
NA,3,"force",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"year",NA
NA,3,"interest",NA
NA,3,"position",NA
NA,3,"percentile",NA
NA,3,"states",NA
NA,3,"that",NA
NA,3,"i",NA
NA,3,"yet",NA
NA,3,"be",NA
NA,3,"do",NA
NA,3,"does",NA
NA,3,"or",NA
NA,3,"i",NA
NA,3,"a",NA
NA,3,"you",NA
NA,3,"the",NA
NA,3,"have",NA
NA,3,"the",NA
NA,3,"be",NA
NA,3,"time",NA
NA,3,"get",NA
NA,3,"you",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"make",NA
NA,3,"as",NA
NA,3,"me",NA
NA,3,"hate",NA
NA,3,"in",NA
NA,3,"and",NA
NA,3,"get",NA
NA,3,"need",NA
NA,3,"i",NA
NA,3,"big",NA
NA,3,"a",NA
NA,3,"is",NA
NA,3,"month",NA
NA,3,"away",NA
NA,3,"a",NA
NA,3,"remember",NA
NA,3,"more",NA
NA,3,"the",NA
NA,3,"who",NA
NA,3,"the",NA
NA,3,"self",NA
NA,3,"a",NA
NA,3,"is",NA
NA,3,"any",NA
NA,3,"ever",NA
NA,3,"old",NA
NA,3,"it",NA
NA,3,"right",NA
NA,3,"the",NA
NA,3,"than",NA
NA,3,"to",NA
NA,3,"my",NA
NA,3,"choice",NA
NA,3,"at",NA
NA,3,"do",NA
NA,3,"retweet",NA
NA,3,"to",NA
NA,3,"there",NA
NA,3,"be",NA
NA,3,"but",NA
NA,3,"such",NA
NA,3,"it",NA
NA,3,"my",NA
NA,3,"to",NA
NA,3,"the",NA
NA,3,"what",NA
NA,3,"to",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"a",NA
NA,3,"assume",NA
NA,3,"this",NA
NA,3,"believe",NA
NA,3,"can",NA
NA,3,"this",NA
NA,3,"live",NA
NA,3,"deal",NA
NA,3,"of",NA
NA,3,"place",NA
NA,3,"time",NA
NA,3,"for",NA
NA,3,"of",NA
NA,3,"stand",NA
NA,3,"when",NA
NA,3,"is",NA
NA,3,"is",NA
NA,3,"change",NA
NA,3,"help",NA
NA,3,"work",NA
NA,3,"for",NA
NA,3,"the",NA
NA,3,"find",NA
NA,3,"way",NA
NA,3,"other",NA
NA,3,"the",NA
NA,3,"best",NA
NA,3,"is",NA
NA,3,"is",NA
NA,3,"of",NA
NA,3,"with",NA
NA,3,"of",NA
NA,3,"to",NA
NA,3,"thing",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"confused",NA
NA,3,"the",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"take",NA
NA,3,"add",NA
NA,3,"start",NA
NA,3,"of",NA
NA,3,"a",NA
NA,3,"on",NA
NA,3,"at",NA
NA,3,"follow",NA
NA,3,"the",NA
NA,3,"found",NA
NA,3,"path",NA
NA,3,"up",NA
NA,3,"a",NA
NA,3,"to",NA
NA,3,"i",NA
NA,3,"my",NA
NA,3,"to",NA
NA,3,"page",NA
NA,3,"to",NA
NA,3,"one",NA
NA,3,"a",NA
NA,3,"million",NA
NA,3,"best",NA
NA,3,"five",NA
NA,3,"two",NA
NA,3,"favorite",NA
NA,3,"favorites",NA
NA,3,"areas",NA
NA,3,"better",NA
NA,3,"citys",NA
NA,3,"countrys",NA
NA,3,"fastest",NA
NA,3,"finest",NA
NA,3,"good",NA
NA,3,"premier",NA
NA,3,"three",NA
NA,3,"world’s",NA
NA,3,"places",NA
NA,3,"say",NA
NA,3,"change",NA
NA,3,"the",NA
NA,3,"in",NA
NA,3,"the",NA
NA,3,"year",NA
NA,3,"and",NA
NA,3,"way",NA
NA,3,"course",NA
NA,3,"of",NA
NA,3,"broader",NA
NA,3,"million",NA
NA,3,"appeal",NA
NA,3,"equation",NA
NA,3,"process",NA
NA,3,"the",NA
NA,3,"per",NA
NA,3,"that",NA
NA,3,"for",NA
NA,3,"me",NA
NA,3,"percentage",NA
NA,3,"executive",NA
NA,3,"for",NA
NA,3,"fact",NA
NA,3,"a",NA
NA,3,"friendship",NA
NA,3,"that",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"on",NA
NA,3,"of",NA
NA,3,"end",NA
NA,3,"world",NA
NA,3,"time",NA
NA,3,"written",NA
NA,3,"arraigned",NA
NA,3,"heard",NA
NA,3,"in",NA
NA,3,"at",NA
NA,3,"on",NA
NA,3,"sentence",NA
NA,3,"in",NA
NA,3,"released",NA
NA,3,"me",NA
NA,3,"on",NA
NA,3,"than",NA
NA,3,"fun",NA
NA,3,"can",NA
NA,3,"best",NA
NA,3,"been",NA
NA,3,"to",NA
NA,3,"have",NA
NA,3,"a",NA
NA,3,"of",NA
NA,3,"be",NA
NA,3,"early",NA
NA,3,"the",NA
NA,3,"my",NA
NA,3,"friend",NA
NA,3,"designer",NA
NA,3,"fun",NA
NA,3,"husband",NA
NA,3,"sons",NA
NA,3,"step",NA
NA,3,"steps",NA
NA,3,"or",NA
NA,3,"of",NA
NA,3,"this",NA
NA,3,"question",NA
NA,3,"to",NA
NA,3,"absolutely",NA
NA,3,"not",NA
NA,3,"the",NA
NA,3,"can",NA
NA,3,"of",NA
NA,3,"an",NA
NA,3,"be",NA
NA,3,"a",NA
NA,3,"not",NA
NA,3,"to",NA
NA,3,"an",NA
NA,3,"to",NA
NA,3,"be",NA
NA,3,"have",NA
NA,3,"to",NA
NA,3,"of",NA
NA,3,"in",NA
NA,3,"in",NA
NA,3,"of",NA
NA,3,"ever",NA
NA,3,"in",NA
NA,3,"ever",NA
NA,3,"ever",NA
NA,3,"goals",NA
NA,3,"the",NA
NA,3,"to",NA
NA,3,"continue",NA
NA,3,"the",NA
NA,3,"a",NA
NA,3,"its",NA
NA,3,"to",NA
NA,3,"in",NA
NA,3,"the",NA
NA,3,"its",NA
NA,3,"the",NA
NA,3,"for",NA
NA,3,"be",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"president",NA
NA,3,"the",NA
NA,3,"all",NA
NA,3,"of",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"a",NA
NA,3,"the",NA
NA,3,"babies",NA
NA,3,"life",NA
NA,3,"person",NA
NA,3,"thing",NA
NA,3,"invention",NA
NA,3,"of",NA
NA,3,"only",NA
NA,3,"the",NA
NA,3,"is",NA
NA,3,"you",NA
NA,3,"with",NA
NA,3,"who",NA
NA,3,"in",NA
NA,3,"in",NA
NA,3,"and",NA
NA,3,"me",NA
NA,3,"of",NA
NA,3,"teens",NA
NA,3,"to",NA
NA,3,"is",NA
NA,3,"which",NA
NA,3,"god",NA
NA,3,"ceo",NA
NA,3,"to",NA
NA,3,"i",NA
NA,3,"to",NA
NA,3,"and",NA
NA,3,"the",NA
NA,3,"my",NA
NA,3,"a",NA
NA,3,"of",NA
NA,3,"his",NA
NA,3,"the",NA
NA,3,"of",NA
NA,3,"is",NA
NA,3,"god",NA
NA,3,"most",NA
NA,3,"than",NA
NA,3,"we",NA
NA,3,"can",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"the",NA
NA,3,"new",NA
NA,3,"for",NA
NA,3,"the",NA
NA,3,"of",NA
NA,3,"in",NA
NA,3,"it",NA
NA,3,"prisoner",NA
NA,3,"that",NA
NA,3,"on",NA
NA,3,"what",NA
NA,3,"get",NA
NA,3,"paul",NA
NA,3,"the",NA
NA,3,"be",NA
NA,3,"burden",NA
NA,3,"worry",NA
NA,3,"with",NA
NA,3,"the",NA
NA,3,"it",NA
NA,3,"a",NA
NA,3,"a",NA
NA,3,"you",NA
NA,3,"in",NA
NA,3,"the",NA
NA,3,"task",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"us",NA
NA,3,"the",NA
NA,3,"on",NA
NA,3,"wings",NA
NA,3,"of",NA
NA,3,"like",NA
NA,3,"the",NA
NA,3,"i",NA
NA,3,"an",NA
NA,3,"done",NA
NA,3,"so",NA
NA,3,"to",NA
NA,3,"about",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"says",NA
NA,3,"with",NA
NA,3,"someone",NA
NA,3,"started",NA
NA,3,"begins",NA
NA,3,"find",NA
NA,3,"so",NA
NA,3,"want",NA
NA,3,"determined",NA
NA,3,"rt",NA
NA,3,"have",NA
NA,3,"favorite",NA
NA,3,"to",NA
NA,3,"about",NA
NA,3,"to",NA
NA,3,"of",NA
NA,3,"to",NA
NA,3,"your",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"the",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"tea",NA
NA,3,"states",NA
NA,3,"netanyahu",NA
NA,3,"be",NA
NA,3,"week",NA
NA,3,"he",NA
NA,3,"ago",NA
NA,3,"more",NA
NA,3,"fun",NA
NA,3,"a",NA
NA,3,"how",NA
NA,3,"what",NA
NA,3,"be",NA
NA,3,"floor",NA
NA,3,"i",NA
NA,3,"i",NA
NA,3,"in",NA
NA,3,"through",NA
NA,3,"be",NA
NA,3,"of",NA
NA,3,"proverbs",NA
NA,3,"no",NA
NA,3,"i",NA
NA,3,"it",NA
NA,3,"to",NA
NA,3,"know",NA
NA,3,"on",NA
NA,3,"what",NA
NA,3,"the",NA
NA,3,"no",NA
NA,3,"it",NA
NA,3,"it",NA
NA,3,"a",NA
NA,3,"of",NA
NA,3,"the",NA
NA,3,"you",NA
NA,3,"this",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"of",NA
NA,3,"the",NA
NA,3,"fridge",NA
NA,3,"he",NA
NA,3,"that",NA
NA,3,"to",NA
NA,3,"it",NA
NA,3,"it",NA
NA,3,"to",NA
NA,3,"honest",NA
NA,3,"what",NA
NA,3,"i",NA
NA,3,"link",NA
NA,3,"it",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"point",NA
NA,3,"used",NA
NA,3,"in",NA
NA,3,"for",NA
NA,3,"a",NA
NA,3,"should",NA
NA,3,"better",NA
NA,3,"the",NA
NA,3,"one",NA
NA,3,"indomitable",NA
NA,3,"media",NA
NA,3,"a",NA
NA,3,"lot",NA
NA,3,"either",NA
NA,3,"been",NA
NA,3,"that",NA
NA,3,"enough",NA
NA,3,"that",NA
NA,3,"long",NA
NA,3,"that",NA
NA,3,"life",NA
NA,3,"like",NA
NA,3,"who",NA
NA,3,"to",NA
NA,3,"sense",NA
NA,3,"many",NA
NA,3,"you",NA
NA,3,"what",NA
NA,3,"fact",NA
NA,3,"better",NA
NA,3,"it",NA
NA,3,"for",NA
NA,3,"many",NA
NA,3,"be",NA
NA,3,"be",NA
NA,3,"make",NA
NA,3,"that",NA
NA,3,"to",NA
NA,3,"but",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"a",NA
NA,3,"than",NA
NA,3,"see",NA
NA,3,"good",NA
NA,3,"be",NA
NA,3,"was",NA
NA,3,"was",NA
NA,3,"a",NA
NA,3,"days",NA
NA,3,"minutes",NA
NA,3,"and",NA
NA,3,"i",NA
NA,3,"of",NA
NA,3,"time",NA
NA,3,"than",NA
NA,3,"to",NA
NA,3,"way",NA
NA,3,"time",NA
NA,3,"while",NA
NA,3,"done",NA
NA,3,"the",NA
NA,3,"i",NA
NA,3,"to",NA
NA,3,"of",NA
NA,3,"little",NA
NA,3,"rough",NA
NA,3,"whirlwind",NA
NA,3,"year",NA
NA,3,"since",NA
NA,3,"that",NA
NA,3,"to",NA
NA,3,"am",NA
NA,3,"to",NA
NA,3,"experience",NA
NA,3,"that",NA
NA,3,"a",NA
NA,3,"the",NA
NA,3,"nice",NA
NA,3,"a",NA
NA,3,"since",NA
NA,3,"do",NA
NA,3,"all",NA
NA,3,"in",NA
NA,3,"on",NA
NA,3,"be",NA
NA,3,"the",NA
NA,3,"a",NA
NA,3,"you",NA
NA,3,"to",NA
NA,3,"they",NA
NA,3,"much",NA
NA,3,"feeling",NA
NA,3,"say",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"had",NA
NA,3,"change",NA
NA,3,"salad",NA
NA,3,"run",NA
NA,3,"for",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"that",NA
NA,3,"morning",NA
NA,3,"day",NA
NA,3,"more",NA
NA,3,"to",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"day",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"thing",NA
NA,3,"law",NA
NA,3,"the",NA
NA,3,"of",NA
NA,3,"day",NA
NA,3,"most",NA
NA,3,"much",NA
NA,3,"am",NA
NA,3,"time",NA
NA,3,"the",NA
NA,3,"you",NA
NA,3,"the",NA
NA,3,"give",NA
NA,3,"have",NA
NA,3,"that",NA
NA,3,"see",NA
NA,3,"the",NA
NA,3,"a",NA
NA,3,"feel",NA
NA,3,"get",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"reason",NA
NA,3,"be",NA
NA,3,"have",NA
NA,3,"hear",NA
NA,3,"find",NA
NA,3,"tell",NA
NA,3,"think",NA
NA,3,"stay",NA
NA,3,"know",NA
NA,3,"to",NA
NA,3,"people",NA
NA,3,"the",NA
NA,3,"remember",NA
NA,3,"best",NA
NA,3,"not",NA
NA,3,"great",NA
NA,3,"little",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"be",NA
NA,3,"than",NA
NA,3,"a",NA
NA,3,"just",NA
NA,3,"worth",NA
NA,3,"that",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"that",NA
NA,3,"question",NA
NA,3,"if",NA
NA,3,"whether",NA
NA,3,"for",NA
NA,3,"the",NA
NA,3,"much",NA
NA,3,"most",NA
NA,3,"strongest",NA
NA,3,"to",NA
NA,3,"for",NA
NA,3,"to",NA
NA,3,"button",NA
NA,3,"at",NA
NA,3,"to",NA
NA,3,"the",NA
NA,3,"have",NA
NA,3,"the",NA
NA,3,"a",NA
NA,3,"in",NA
NA,3,"fun",NA
NA,3,"yet",NA
NA,3,"have",NA
NA,3,"is",NA
NA,3,"blessing",NA
NA,3,"great",NA
NA,3,"the",NA
NA,3,"of",NA
NA,3,"way",NA
NA,3,"to",NA
NA,3,"of",NA
NA,3,"of",NA
NA,3,"thing",NA
NA,3,"to",NA
NA,3,"the",NA
NA,3,"get",NA
NA,3,"let",NA
NA,3,"a",NA
NA,3,"to",NA
NA,3,"many",NA
NA,3,"the",NA
NA,3,"me",NA
NA,3,"us",NA
NA,3,"that",NA
NA,3,"heart",NA
NA,3,"me",NA
NA,3,"what",NA
NA,3,"right",NA
NA,3,"show",NA
NA,3,"be",NA
NA,3,"are",NA
NA,3,"have",NA
NA,3,"be",NA
NA,3,"off",NA
NA,3,"that",NA
NA,3,"that",NA
NA,3,"me",NA
NA,3,"but",NA
NA,3,"what",NA
NA,3,"the",NA
NA,3,"was",NA
NA,3,"was",NA
NA,3,"it",NA
NA,3,"wont",NA
NA,3,"be",NA
NA,3,"will",NA
NA,3,"the",NA
NA,3,"me",NA
NA,3,"are",NA
NA,3,"cents",NA
NA,3,"how",NA
NA,3,"happy",NA
NA,3,"sense",NA
NA,3,"difference",NA
NA,3,"to",NA
NA,3,"better",NA
NA,3,"to",NA
NA,3,"happy",NA
NA,3,"what",NA
NA,3,"to",NA
NA,3,"take",NA
NA,3,"any",NA
NA,3,"of",NA
NA,3,"to",NA
NA,3,"be",NA
NA,3,"only",NA
NA,3,"enough",NA
NA,3,"the",NA
NA,3,"but",NA
NA,3,"to",NA
NA,3,"be",NA
NA,3,"i",NA
NA,3,"to",NA
NA,3,"is",NA
NA,3,"human",NA
NA,3,"think",NA
NA,3,"nice",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"a",NA
NA,3,"to",NA
NA,3,"that",NA
NA,3,"worth",NA
NA,3,"been",NA
NA,3,"a",NA
NA,3,"that",NA
NA,3,"the",NA
NA,3,"are",NA
NA,3,"of",NA
NA,3,"in",NA
NA,3,"the",NA
NA,3,"fact",NA
NA,3,"time",NA
NA,3,"the",NA
NA,3,"that",NA
NA,3,"have",NA
NA,3,"is",NA
NA,3,"more",NA
NA,3,"know",NA
NA,3,"know",NA
NA,3,"own",NA
NA,3,"own",NA
NA,3,"and",NA
NA,3,"i",NA
NA,3,"so",NA
NA,3,"to",NA
NA,3,"a",NA
NA,3,"a",NA
NA,3,"think",NA
NA,3,"think",NA
NA,3,"a",NA
NA,3,"how",NA
NA,3,"you",NA
NA,3,"was",NA
NA,3,"a",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"good",NA
NA,3,"lot",NA
NA,3,"is",NA
NA,3,"yesterday",NA
NA,3,"is",NA
NA,3,"more",NA
NA,3,"like",NA
NA,3,"the",NA
NA,3,"the",NA
NA,3,"to",NA
NA,3,"the",NA
NA,3,"way",NA
NA,3,"stars",NA
NA,3,"way",NA
NA,3,"are",NA
NA,3,"me",NA
NA,3,"great",NA
NA,3,"be",NA
NA,3,"to",NA
NA,3,"while",NA
NA,3,"a",NA
NA,3,"get",NA
NA,3,"the",NA
NA,3,"tango",NA
NA,3,"heads",NA
NA,3,"retweet",NA
NA,3,"i",NA
NA,3,"and",NA
NA,3,"she",NA
NA,3,"that",NA
NA,3,"last",NA
NA,3,"of",NA
NA,3,"white",NA
NA,3,"wish",NA
NA,3,"i",NA
NA,3,"leagues",NA
NA,3,"four",NA
NA,3,"i",NA
NA,3,"you",NA
NA,3,"while",NA
NA,3,"than",NA
NA,3,"to",NA
NA,3,"part",NA
NA,3,"there",NA
NA,3,"they",NA
NA,3,"row",NA
NA,3,"it",NA
NA,3,"few",NA
NA,3,"the",NA
NA,3,"with",NA
NA,3,"that",NA
NA,3,"to",NA
NA,3,"to",NA
NA,3,"night",NA
NA,3,"way",NA
NA,3,"weekend",NA
NA,3,"game",NA
NA,3,"race",NA
NA,3,"weekend",NA
NA,3,"of",NA
NA,3,"better",NA
NA,3,"bit",NA
NA,3,"weird",NA
NA,3,"day",NA
NA,3,"day",NA
NA,3,"of",NA
NA,3,"for",NA
NA,3,"of",NA
NA,3,"day",NA
NA,3,"moment",NA
NA,3,"good",NA
NA,3,"of",NA
NA,3,"exciting",NA
NA,3,"day",NA
NA,3,"ago",NA
NA,3,"time",NA
NA,3,"the",NA
NA,3,"could",NA
NA,3,"a",NA
NA,3,"of",NA
NA,3,"and",NA
NA,3,"it",NA
NA,3,"day",NA
NA,3,"moment",NA
NA,3,"of",NA
NA,3,"time",NA
NA,3,"as",NA
NA,3,"a",NA
NA,3,"he",NA
NA,3,"the",NA
NA,3,"same",NA
NA,3,"start",NA
NA,3,"point",NA
NA,3,"you",NA
NA,3,"meet",NA
NA,3,"was",NA
NA,3,"had",NA
NA,3,"was",NA
NA,3,"happen",NA
NA,3,"me",NA
NA,3,"me",NA
NA,3,"choose",NA
NA,3,"get",NA
NA,3,"the",NA
NA,3,"see",NA
NA,3,"as",NA
NA,3,"for",NA
NA,3,"to",NA
NA,3,"get",NA
NA,3,"have",NA
NA,3,"i",NA
NA,3,"meet",NA
NA,3,"to",NA
NA,3,"you",NA
NA,3,"catch",NA
NA,3,"get",NA
NA,3,"to",NA
NA,3,"hear",NA
NA,3,"i",NA
NA,3,"of",NA
NA,3,"the",NA
NA,3,"see",NA
NA,3,"bunch",NA
NA,3,"a",NA
NA,3,"most",NA
NA,3,"hard",NA
NA,3,"the",NA
NA,3,"had",NA
NA,3,"live",NA
